Date,AAPL,MSFT,NVDA,GOOGL,AVGO,JPM,V,MA,BRK-B,UNH,JNJ,LLY,AMZN,TSLA,HD,XOM,CVX,HON,BA,SHW
2015-09-09 00:00:00-04:00,24.753520965576172,37.59185791015625,0.5402564406394958,31.978715896606445,9.69648551940918,47.33304214477539,64.90223693847656,84.68836975097656,130.58999633789062,98.89723205566406,70.35342407226562,68.11936950683594,25.844499588012695,16.5939998626709,90.50935363769531,46.89567184448242,49.33489227294922,76.97840118408203,118.23392486572266,78.27989959716797
2015-09-10 00:00:00-04:00,25.297361373901367,37.78388977050781,0.5487625598907471,32.35992431640625,9.814669609069824,47.69843673706055,65.48973083496094,84.41536712646484,130.66000366210938,100.34956359863281,70.73485565185547,67.90937042236328,26.11199951171875,16.565332412719727,90.92229461669922,47.23436737060547,49.82219314575195,77.51569366455078,119.0361099243164,77.7870101928711
2015-09-11 00:00:00-04:00,25.665904998779297,37.94972229003906,0.5504634976387024,32.569671630859375,9.994614601135254,47.622314453125,65.98395538330078,85.98735046386719,131.3699951171875,102.00814056396484,70.89505767822266,68.71581268310547,26.472000122070312,16.682666778564453,91.67672729492188,47.34508514404297,49.90779113769531,77.57019805908203,120.03439331054688,77.7870101928711
2015-09-14 00:00:00-04:00,25.913103103637695,37.565677642822266,0.5514355897903442,32.42901611328125,10.00300407409668,47.48527145385742,65.2845687866211,85.60140991210938,130.89999389648438,101.23474884033203,71.19256591796875,68.7914047241211,26.069000244140625,16.87933349609375,91.11289978027344,47.214813232421875,49.894622802734375,77.25872039794922,119.8204574584961,76.65819549560547
2015-09-15 00:00:00-04:00,26.131088256835938,38.386112213134766,0.5575113892555237,33.05525588989258,10.246232986450195,48.39875793457031,65.75081634521484,86.70275115966797,132.25999450683594,103.15113830566406,72.01651000976562,69.69024658203125,26.118499755859375,16.904666900634766,92.26438903808594,47.455810546875,50.8165397644043,78.1152572631836,121.48726654052734,76.26873016357422
2015-09-16 00:00:00-04:00,26.16029930114746,38.66541290283203,0.5613999366760254,33.07762145996094,10.057310104370117,48.82503890991211,66.19843292236328,87.28636169433594,132.5800018310547,104.11363983154297,72.17669677734375,70.94193267822266,26.36949920654297,17.483333587646484,93.56681823730469,48.39373016357422,52.03474044799805,78.61360168457031,122.28944396972656,76.25656127929688
2015-09-17 00:00:00-04:00,25.600736618041992,38.62177658081055,0.5665037631988525,33.3832893371582,9.989998817443848,47.69081115722656,66.17044067382812,87.73816680908203,131.47000122070312,105.92693328857422,72.35218811035156,75.5873794555664,26.943500518798828,17.471332550048828,93.63829803466797,48.497928619384766,52.291561126708984,78.27876281738281,122.51226043701172,77.0293960571289
2015-09-18 00:00:00-04:00,25.495107650756836,37.94972229003906,0.5660175085067749,32.848995208740234,9.759007453918457,46.389122009277344,65.07939147949219,86.74041748046875,129.10000610351562,105.24803161621094,71.2459945678711,74.33573913574219,27.01300048828125,17.374666213989258,91.42259979248047,47.33856964111328,51.19185256958008,76.33989715576172,121.30008697509766,75.04561614990234
2015-09-21 00:00:00-04:00,25.8906307220459,38.49959182739258,0.5718502402305603,33.15018844604492,9.73376750946045,46.777347564697266,66.00261688232422,87.58757019042969,130.97999572753906,106.51131439208984,71.04763793945312,73.57968139648438,27.41950035095215,17.613332748413086,92.58207702636719,47.80101776123047,51.422325134277344,76.1063003540039,121.23770904541016,74.32148742675781
2015-09-22 00:00:00-04:00,25.483877182006836,38.31630325317383,0.5562963485717773,32.465293884277344,9.53796100616455,46.366268157958984,65.50837707519531,86.66508483886719,129.3000030517578,105.64334869384766,71.13155364990234,73.75611877441406,26.920000076293945,17.395999908447266,91.96259307861328,47.37765121459961,50.86920928955078,74.78260803222656,119.42831420898438,72.18559265136719
2015-09-23 00:00:00-04:00,25.690624237060547,38.29011154174805,0.5589697360992432,32.46977233886719,9.602212905883789,46.1607551574707,66.1611099243164,86.73095703125,129.16000366210938,105.94412994384766,70.94083404541016,72.82366943359375,26.803499221801758,17.40399932861328,92.25645446777344,47.091060638427734,50.12509536743164,73.6535415649414,117.36041259765625,70.77685546875
2015-09-24 00:00:00-04:00,25.843441009521484,38.32501983642578,0.5696628093719482,32.550289154052734,9.492067337036133,45.841041564941406,65.49906921386719,85.77088165283203,128.8300018310547,104.06208801269531,70.55177307128906,71.69796752929688,26.6875,17.541332244873047,92.39147186279297,47.37114715576172,50.63214111328125,72.89823913574219,115.64909362792969,69.31031799316406
2015-09-25 00:00:00-04:00,25.77826690673828,38.35120391845703,0.5737945437431335,31.81668472290039,9.693997383117676,46.792564392089844,65.91867065429688,85.94029235839844,129.63999938964844,100.0058364868164,69.42269134521484,70.61431884765625,26.212499618530273,17.12733268737793,92.70911407470703,47.69680404663086,51.16550827026367,72.82036590576172,116.77215576171875,69.21599578857422
2015-09-28 00:00:00-04:00,25.268144607543945,37.78388977050781,0.5662604570388794,31.02642250061035,9.243485450744629,45.65834426879883,62.66421890258789,83.16345977783203,128.6199951171875,96.85189056396484,69.70494842529297,66.98530578613281,25.202999114990234,16.562000274658203,90.6125717163086,47.28646469116211,49.894622802734375,71.31756591796875,114.20516204833984,67.10749053955078
2015-09-29 00:00:00-04:00,24.508567810058594,37.914798736572266,0.5762249231338501,30.94491195678711,9.153230667114258,45.55177307128906,63.904476165771484,83.54940032958984,128.80999755859375,98.15814971923828,70.97897338867188,67.4389419555664,24.803499221801758,16.44333267211914,89.66754913330078,47.527462005615234,50.210697174072266,72.04169464111328,114.75778198242188,66.61460876464844
2015-09-30 00:00:00-04:00,24.787227630615234,38.6305046081543,0.5990697145462036,31.72821617126465,9.56167221069336,46.411956787109375,64.95819854736328,84.82954406738281,130.39999389648438,99.69644165039062,71.2154769897461,70.30349731445312,25.594499588012695,16.559999465942383,91.7164306640625,48.426300048828125,51.94255065917969,73.73139190673828,116.71868133544922,67.7829360961914
2015-10-01 00:00:00-04:00,24.62542724609375,38.93598556518555,0.5874042510986328,31.908632278442383,9.342157363891602,46.7545051574707,65.26593017578125,85.40373992919922,129.8800048828125,100.21208190917969,71.07816314697266,71.55517578125,26.035999298095703,15.991999626159668,92.93942260742188,48.23741149902344,51.58698272705078,73.7469711303711,116.4156265258789,70.5638656616211
2015-10-02 00:00:00-04:00,24.805208206176758,39.77388000488281,0.6027151346206665,32.65365982055664,9.433174133300781,46.62417221069336,65.90001678466797,86.66508483886719,129.8300018310547,102.119873046875,71.65795135498047,73.52088165283203,26.62700080871582,16.504667282104492,93.55886840820312,49.42281723022461,53.70075988769531,75.17189025878906,118.15370178222656,72.10953521728516
